İlan No,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Çekiş,Fiyat,Motor_Hacmi_CC,Motor_Gucu_HP,Degisen_Parca,Boyali_Parca
40226235,Volvo,S60,1.6 D R-Design,2012,257000.0,Otomatik,Benzin,Sedan,Beyaz,Önden Çekiş,1100000.0,1500.5,188.0,0,1
39014890,Volvo,S60,1.6 D R-Design,2015,147000.0,Otomatik,Dizel,Sedan,Beyaz,Önden Çekiş,1420000.0,1500.5,113.0,0,0
39766774,Volvo,V40,1.6 D R-Design,2014,120000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,Önden Çekiş,1288000.0,1560.0,115.0,0,0
40181139,Volvo,V40,1.6 D R-Design,2015,156000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,Önden Çekiş,1150000.0,1560.0,115.0,0,4
38430018,Volvo,V40,1.6 D R-Design,2014,203000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,Önden Çekiş,1165000.0,1560.0,115.0,0,0
37391111,Volvo,V40,1.6 D R-Design,2014,190000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,Önden Çekiş,1260000.0,1560.0,115.0,0,2
38820618,Volvo,S60,1.6 D R-Design,2011,206000.0,Otomatik,Benzin,Sedan,Turuncu,Önden Çekiş,1035000.0,1500.5,188.0,0,3
39009777,Volvo,V40,1.6 D R-Design,2015,213000.0,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,Önden Çekiş,1089000.0,1560.0,115.0,0,1
37833592,Volvo,S60,1.6 D R-Design,2015,140000.0,Otomatik,Dizel,Sedan,Siyah,Önden Çekiş,1518000.0,1500.5,113.0,0,1
31608260,Volvo,V40,1.6 D R-Design,2013,210000.0,Yarı Otomatik,Dizel,Hatchback/5,Mavi,Önden Çekiş,890000.0,1560.0,115.0,2,0
29787906,Volvo,S60,1.6 D R-Design,2012,310000.0,Yarı Otomatik,Dizel,Sedan,Füme,Önden Çekiş,950000.0,1560.0,115.0,0,2
37558058,Volvo,V40,1.6 D R-Design,2014,71500.0,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),Önden Çekiş,1385000.0,1560.0,115.0,1,3
37660255,Volvo,S60,1.6 D R-Design,2014,175000.0,Otomatik,Dizel,Sedan,Siyah,Önden Çekiş,1260000.0,1500.5,113.0,1,5
30093086,Volvo,S60,1.6 D R-Design,2014,204000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,Önden Çekiş,1100000.0,1560.0,115.0,2,2
37498295,Volvo,V40,1.6 D R-Design,2015,188000.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,Önden Çekiş,1269000.0,1560.0,115.0,0,0
39401102,Volvo,V40,1.6 D R-Design,2015,52000.0,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,Önden Çekiş,1450000.0,1560.0,115.0,0,0
39070104,Volvo,C30,1.6 D Sports,2010,258000.0,Düz,Dizel,Hatchback/3,Beyaz,Önden Çekiş,660000.0,1500.5,113.0,3,0
40240557,Volvo,C30,1.6 D Sports,2008,279000.0,Düz,Dizel,Hatchback/3,Gri (titanyum),Önden Çekiş,600000.0,1560.0,109.0,1,2
39479400,Volvo,S80,1.6 T4,2012,163000.0,Yarı Otomatik,Benzin,Sedan,Siyah,Önden Çekiş,1049000.0,1595.0,180.0,1,2
40284307,Volvo,S80,1.6 T4,2011,196000.0,Yarı Otomatik,Benzin,Sedan,Gri,Önden Çekiş,1175000.0,1595.0,180.0,0,0
38350985,Volvo,S60,1.6 T4,2011,229000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,Önden Çekiş,925000.0,1595.0,180.0,1,2
40174511,Volvo,S60,1.6 T4,2011,315000.0,Yarı Otomatik,Benzin,Sedan,Siyah,Önden Çekiş,999999.0,1595.0,180.0,0,0
40412035,Volvo,S80,1.6 T4 Advance,2011,171000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,Önden Çekiş,850000.0,1595.0,180.0,1,1
39520051,Volvo,V40 Cross Country,1.6 T4 Advance,2013,203000.0,Düz,Benzin,Hatchback/5,Kahverengi,Önden Çekiş,899000.0,1596.0,180.0,2,2
34326186,Volvo,S80,1.6 T4 Advance,2011,117648.0,Yarı Otomatik,Benzin,Sedan,Gri,Önden Çekiş,1139500.0,1595.0,180.0,0,6
40156414,Volvo,S60,1.6 T4 Advance,2011,252000.0,Otomatik,Benzin,Sedan,Bordo,Önden Çekiş,850000.0,1500.5,130.0,0,5
37391115,Volvo,V40,1.6 T4 Advance,2013,198074.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1145000.0,1596.0,180.0,0,2
