Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Çekiş,Fiyat,Motor_Hacmi_CC,Motor_Gucu_HP,Degisen_Parca,Boyali_Parca
Alfa Romeo,156,1.6 TS Distinctive,2004,180000.0,Düz,LPG & Benzin,Sedan,Füme,Önden Çekiş,400000.0,1598.0,120.0,1,4
Alfa Romeo,147,1.6 TS Distinctive,2003,353000.0,Düz,Benzin,Hatchback/5,Siyah,Önden Çekiş,250000.0,1598.0,120.0,0,12
Alfa Romeo,156,1.6 TS Distinctive,2006,307000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,379000.0,1598.0,120.0,3,10
Alfa Romeo,147,1.6 TS Distinctive,2003,353000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,250000.0,1598.0,120.0,0,0
Alfa Romeo,156,1.6 TS Distinctive,2006,333000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,380000.0,1598.0,120.0,0,11
Alfa Romeo,147,1.6 TS Distinctive,2004,232000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,315000.0,1598.0,120.0,0,0
Alfa Romeo,156,1.6 TS Distinctive,2004,224000.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,305000.0,1598.0,120.0,1,11
Alfa Romeo,147,1.6 TS Distinctive,2004,251869.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,380000.0,1598.0,120.0,0,1
Alfa Romeo,147,1.6 TS Distinctive,2006,168000.0,Düz,Benzin,Hatchback/5,Gri,Önden Çekiş,420000.0,1598.0,120.0,0,12
Alfa Romeo,147,1.6 TS Distinctive,2004,320000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,275000.0,1598.0,120.0,0,0
Alfa Romeo,147,1.6 TS Distinctive,2005,345000.0,Düz,LPG & Benzin,Hatchback/5,Füme,Önden Çekiş,340000.0,1598.0,120.0,0,12
Alfa Romeo,147,1.6 TS Distinctive,2005,200000.0,Düz,Benzin,Hatchback/5,Gri (Gümüş),Önden Çekiş,300000.0,1598.0,120.0,0,0
Alfa Romeo,156,1.6 TS Distinctive,2004,328000.0,Düz,Benzin,Sedan,Lacivert,Önden Çekiş,430000.0,1598.0,120.0,0,12
Alfa Romeo,156,1.6 TS Distinctive,2004,397000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,280000.0,1598.0,120.0,0,0
Alfa Romeo,156,1.6 TS Distinctive,2001,141000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,330000.0,1598.0,120.0,1,3
Alfa Romeo,156,1.6 TS Distinctive,2000,218500.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,328000.0,1598.0,120.0,0,12
Alfa Romeo,156,1.6 TS Distinctive,2004,228000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,350000.0,1598.0,120.0,0,7
Alfa Romeo,147,1.6 TS Distinctive,2003,237500.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,250000.0,1598.0,120.0,6,7
Alfa Romeo,147,1.6 TS Distinctive,2004,298000.0,Düz,Benzin,Hatchback/5,Siyah,Önden Çekiş,225000.0,1598.0,120.0,2,10
Alfa Romeo,156,1.6 TS Distinctive,2004,274000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,375000.0,1598.0,120.0,1,0
Alfa Romeo,156,1.6 TS Distinctive,2005,225000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,327500.0,1598.0,120.0,0,10
Alfa Romeo,156,1.6 TS Distinctive,2004,220000.0,Düz,Benzin,Sedan,Bej,Önden Çekiş,410000.0,1598.0,120.0,0,12
Alfa Romeo,156,1.6 TS Distinctive,2004,285000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,315000.0,1598.0,120.0,3,9
Alfa Romeo,156,1.6 TS Distinctive,2005,380000.0,Düz,LPG & Benzin,Sedan,Bej,Önden Çekiş,370000.0,1598.0,120.0,0,12
Alfa Romeo,156,1.6 TS Distinctive,2006,305000.0,Düz,LPG & Benzin,Sedan,Şampanya,Önden Çekiş,389000.0,1598.0,120.0,0,12
Alfa Romeo,147,1.6 TS Distinctive,2005,244000.0,Düz,Benzin,Hatchback/3,Siyah,Önden Çekiş,360000.0,1598.0,120.0,0,1
Alfa Romeo,147,1.6 TS Distinctive,2004,300000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,330000.0,1598.0,120.0,0,0
Alfa Romeo,147,1.6 TS Distinctive,2002,300000.0,Düz,Benzin,Hatchback/5,Mavi,-,345000.0,1900.5,110.0,0,0
Alfa Romeo,147,1.6 TS Distinctive,2006,273000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,385000.0,1598.0,120.0,0,12
Alfa Romeo,156,1.6 TS Distinctive,2005,284000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,350000.0,1598.0,120.0,3,6
Alfa Romeo,156,1.6 TS Distinctive,2005,240000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,420000.0,1598.0,120.0,0,7
Alfa Romeo,147,1.6 TS Distinctive,2004,199000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,369000.0,1598.0,120.0,1,12
Alfa Romeo,147,1.6 TS Distinctive,2007,224000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,400000.0,1598.0,120.0,0,0
Alfa Romeo,147,1.6 TS Distinctive,2006,225000.0,Düz,LPG & Benzin,Hatchback/5,Gri (metalik),Önden Çekiş,320000.0,1598.0,120.0,4,8
Alfa Romeo,156,1.6 TS Distinctive,2005,227000.0,Düz,LPG & Benzin,Station wagon,Siyah,Önden Çekiş,400000.0,1598.0,120.0,0,0
Alfa Romeo,147,1.6 TS Distinctive,2007,311000.0,Düz,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,320000.0,1598.0,120.0,0,5
Alfa Romeo,147,1.6 TS Distinctive,2006,152000.0,Düz,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,450000.0,1598.0,120.0,0,0
Alfa Romeo,156,1.6 TS Progression,2001,370000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,229000.0,1598.0,120.0,0,0
Alfa Romeo,147,1.6 TS Progression,2005,347000.0,Düz,LPG & Benzin,Hatchback/3,Siyah,Önden Çekiş,350000.0,1598.0,120.0,0,0
Alfa Romeo,147,1.6 TS Progression,2004,283000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,223500.0,1598.0,105.0,0,0
Alfa Romeo,147,1.6 TS Progression,2004,228000.0,Düz,Benzin,Hatchback/5,Siyah,Önden Çekiş,400000.0,1598.0,120.0,0,8
Alfa Romeo,147,1.6 TS Progression,2004,218000.0,Düz,Benzin,Hatchback/5,Siyah,Önden Çekiş,399000.0,1598.0,120.0,1,5
Alfa Romeo,156,1.6 TS Progression,2004,265000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,242000.0,1598.0,120.0,2,10
Alfa Romeo,156,1.6 TS Progression,2004,235000.0,Düz,LPG & Benzin,Sedan,Füme,Önden Çekiş,450000.0,1598.0,120.0,1,6
Alfa Romeo,147,1.6 TS Progression,2004,300000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,270000.0,1598.0,120.0,0,0
Alfa Romeo,145,1.7,1995,309500.0,Düz,LPG & Benzin,Hatchback/3,Lacivert,Önden Çekiş,300000.0,1715.0,129.0,0,0
Alfa Romeo,Giulietta,1.75 TBi Quadrifoglio Verde,2013,180000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1295000.0,1742.0,235.0,0,0
Alfa Romeo,159,1.8 MPI Distinctive Plus,2008,268000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,530000.0,1700.5,138.0,2,1
Alfa Romeo,156,1.9 JTD,2004,429000.0,Düz,Dizel,Hatchback/5,Siyah,Önden Çekiş,375000.0,1900.5,138.0,0,0
Alfa Romeo,159,1.9 JTD Distinctive,2007,256000.0,Yarı Otomatik,Dizel,Sedan,Siyah,Önden Çekiş,649000.0,1910.0,150.0,4,6
Alfa Romeo,159,1.9 JTD Distinctive,2008,313000.0,Yarı Otomatik,Dizel,Sedan,Siyah,Önden Çekiş,615000.0,1910.0,150.0,0,0
Alfa Romeo,159,1.9 JTD Distinctive,2008,204000.0,Düz,Dizel,Sedan,Lacivert,Önden Çekiş,450000.0,1910.0,150.0,0,12
Alfa Romeo,159,1.9 JTD Distinctive,2008,235000.0,Yarı Otomatik,Dizel,Sedan,Siyah,Önden Çekiş,590000.0,1910.0,150.0,0,5
Alfa Romeo,159,1.9 JTD Distinctive,2008,240000.0,Yarı Otomatik,Dizel,Sedan,Gri,Önden Çekiş,640000.0,1910.0,150.0,0,0
Alfa Romeo,159,1.9 JTD Distinctive,2006,363000.0,Düz,Dizel,Sedan,Siyah,Önden Çekiş,550000.0,1910.0,150.0,0,3
Alfa Romeo,159,1.9 JTD Distinctive Plus,2011,135000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,Önden Çekiş,1195000.0,1910.0,150.0,0,1
Alfa Romeo,159,1.9 JTD Distinctive Plus,2007,289600.0,Yarı Otomatik,Dizel,Sedan,Siyah,Önden Çekiş,635000.0,1910.0,150.0,2,7
Alfa Romeo,159,1.9 JTD Distinctive Plus,2009,327000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,Önden Çekiş,500000.0,1910.0,150.0,0,6
Alfa Romeo,159,1.9 JTD Distinctive Plus,2008,275000.0,Yarı Otomatik,Dizel,Station wagon,Lacivert,Önden Çekiş,775000.0,1910.0,150.0,0,12
Alfa Romeo,159,1.9 JTD Distinctive Plus,2008,267500.0,Otomatik,Dizel,Sedan,Siyah,Önden Çekiş,525000.0,1900.5,138.0,0,0
Alfa Romeo,159,1.9 JTD Distinctive Plus,2009,235000.0,Yarı Otomatik,Dizel,Sedan,Siyah,Önden Çekiş,575000.0,1910.0,150.0,2,5
Alfa Romeo,156,1.9 JTD Impression,2004,355000.0,Düz,Dizel,Sedan,Kırmızı,Önden Çekiş,510000.0,1900.5,88.0,0,0
Alfa Romeo,159,1.9 JTS Distinctive,2008,330000.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,630000.0,1900.5,163.0,2,9
Alfa Romeo,159,1.9 JTS Distinctive Plus,2008,194750.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,695000.0,1859.0,160.0,0,0
Alfa Romeo,Giulia,2.0 Competizione,2023,59000.0,Otomatik,Benzin,Sedan,Siyah,4WD (Sürekli),3185000.0,1900.5,288.0,0,4
Alfa Romeo,Giulia,2.0 Competizione,2023,25000.0,Otomatik,Benzin,Sedan,Siyah,4WD (Sürekli),3625000.0,1900.5,288.0,0,0
Alfa Romeo,GT,2.0 JTS Distinctive,2006,165000.0,Düz,Benzin,Coupe,Füme,Önden Çekiş,645000.0,1970.0,165.0,0,11
Alfa Romeo,156,2.0 JTS Distinctive,2004,308000.0,Otomatik,LPG & Benzin,Sedan,Gri,Önden Çekiş,315000.0,1970.0,165.0,0,12
Alfa Romeo,GT,2.0 JTS Distinctive Selespeed,2006,182000.0,Otomatik,Benzin,Coupe,Kırmızı,Önden Çekiş,450000.0,1970.0,165.0,0,12
Alfa Romeo,GT,2.0 JTS Distinctive Selespeed,2008,251500.0,Otomatik,Benzin,Coupe,Kırmızı,Önden Çekiş,560000.0,1970.0,165.0,2,10
Alfa Romeo,Giulia,2.0 T Veloce,2022,73210.0,Otomatik,Benzin,Sedan,Siyah,4WD (Sürekli),2800000.0,1995.0,280.0,1,2
Alfa Romeo,Giulia,2.0 T Veloce,2022,40000.0,Otomatik,Benzin,Sedan,Mavi,4WD (Sürekli),3099000.0,1995.0,280.0,0,0
Alfa Romeo,Giulia,2.0 T Veloce,2020,11000.0,Otomatik,Benzin,Sedan,Füme,4WD (Sürekli),2575000.0,1995.0,280.0,3,2
Alfa Romeo,Giulia,2.0 T Veloce,2017,108600.0,Otomatik,Benzin,Sedan,Mavi,4WD (Sürekli),2550000.0,1900.5,288.0,0,2
Alfa Romeo,Giulia,2.0 T Veloce,2023,6001.0,Otomatik,Benzin,Sedan,Siyah,4WD (Sürekli),4200000.0,1995.0,280.0,0,0
Alfa Romeo,GTV,2.0 TB,1996,299500.0,Düz,Benzin,Coupe,Gri (metalik),Önden Çekiş,1050000.0,1996.0,200.0,0,12
Alfa Romeo,156,2.0 TS,1999,250000.0,Düz,LPG & Benzin,Sedan,Lacivert,Önden Çekiş,255000.0,1970.0,155.0,0,11
Alfa Romeo,156,2.0 TS,1999,275000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,260000.0,1970.0,155.0,0,0
Alfa Romeo,156,2.0 TS,1999,410000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,250000.0,1970.0,155.0,0,4
Alfa Romeo,156,2.0 TS,1999,402887.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,285000.0,1970.0,155.0,0,0
Alfa Romeo,156,2.0 TS,1999,362000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,315000.0,1970.0,155.0,0,12
Alfa Romeo,156,2.0 TS,1998,266000.0,Düz,LPG & Benzin,Sedan,Gri (metalik),Önden Çekiş,240000.0,1970.0,155.0,1,2
Alfa Romeo,156,2.0 TS,1998,325000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,178000.0,1970.0,155.0,0,0
Alfa Romeo,156,2.0 TS,1998,228146.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,330000.0,1970.0,155.0,0,0
Alfa Romeo,156,2.0 TS,1998,260000.0,Düz,LPG & Benzin,Sedan,Lacivert,Önden Çekiş,260000.0,1970.0,155.0,1,12
Alfa Romeo,156,2.0 TS,1999,360000.0,Düz,LPG & Benzin,Sedan,Gri (metalik),Önden Çekiş,195000.0,1970.0,155.0,0,5
Alfa Romeo,156,2.0 TS,1999,230000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,255000.0,1970.0,155.0,0,12
Alfa Romeo,156,2.0 TS,1998,375000.0,Düz,Benzin,Sedan,Gri,Önden Çekiş,300000.0,1970.0,155.0,0,0
Alfa Romeo,156,2.0 TS,1998,342000.0,Düz,LPG & Benzin,Sedan,Bordo,Önden Çekiş,180000.0,1970.0,155.0,0,12
Alfa Romeo,166,2.0 TS Distinctive,2005,159000.0,Düz,Benzin,Sedan,Gri,Önden Çekiş,489000.0,1970.0,150.0,0,2
Alfa Romeo,166,2.0 TS Distinctive,2005,159000.0,Düz,Benzin,Sedan,Gri,Önden Çekiş,489000.0,1970.0,150.0,0,2
Alfa Romeo,166,2.0 TS Distinctive,2005,159000.0,Düz,Benzin,Sedan,Gri,Önden Çekiş,490000.0,1970.0,150.0,0,2
Alfa Romeo,156,2.0 TS Distinctive,2002,320000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,345000.0,1970.0,155.0,0,0
Alfa Romeo,156,2.0 TS Distinctive,2002,234000.0,Düz,LPG & Benzin,Station wagon,Gri (metalik),Önden Çekiş,315000.0,1970.0,155.0,0,0
Alfa Romeo,156,2.0 TS Distinctive,2003,224000.0,Otomatik,LPG & Benzin,Sedan,Füme,Önden Çekiş,400000.0,1970.0,155.0,0,12
Alfa Romeo,166,2.0 TS Distinctive,2005,158000.0,Düz,Benzin,Sedan,Gri,Önden Çekiş,490000.0,1970.0,150.0,0,2
Alfa Romeo,156,2.0 TS Executive,2002,300000.0,Düz,LPG & Benzin,Sedan,Lacivert,Önden Çekiş,170000.0,1970.0,155.0,0,0
Alfa Romeo,156,2.0 TS Executive,2001,258000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,270000.0,1970.0,155.0,1,1
Alfa Romeo,156,2.0 TS Executive,2002,280000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,320000.0,1970.0,155.0,0,12
Alfa Romeo,156,2.0 TS Selespeed,2002,305000.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,255000.0,1970.0,155.0,2,1
Alfa Romeo,155,2.0 TS Sport,1995,237000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,240000.0,1970.0,150.0,0,0
Alfa Romeo,156,2.4 JTD,1998,308000.0,Düz,Dizel,Sedan,Kırmızı,,260000.0,1500.5,110.0,0,0
Alfa Romeo,90,2.4 TD,1987,500000.0,Düz,Dizel,Sedan,Altın,Önden Çekiş,500000.0,2393.0,110.0,0,0
Alfa Romeo,Brera,3.2 JTS Q4 Sky Window,2006,109625.0,Düz,Benzin,Coupe,Lacivert,4WD (Sürekli),1515000.0,3250.5,263.0,0,0
Aston Martin,DB11,Coupe,2019,26000.0,Otomatik,Benzin,Coupe,Siyah,Arkadan İtiş,20750000.0,5200.0,608.0,0,0
Aston Martin,DB9,Coupe,2012,29000.0,Otomatik,Benzin,Coupe,Siyah,Arkadan İtiş,7890000.0,5750.5,488.0,0,0
Aston Martin,Vanquish,V12,2016,76000.0,Otomatik,Benzin,Coupe,Gri,Arkadan İtiş,13500000.0,6001.0,601.0,0,1
Aston Martin,Vanquish,V12,2016,42000.0,Otomatik,Benzin,Coupe,Siyah,Önden Çekiş,12950000.0,5750.5,563.0,0,0
Aston Martin,Rapide,V12 Rapide S,2011,77200.0,Otomatik,Benzin,Sedan,Siyah,Arkadan İtiş,5900000.0,5750.5,488.0,0,12
Aston Martin,Vantage,V8 Vantage,2018,49800.0,Otomatik,Benzin,Coupe,Füme,Arkadan İtiş,12950000.0,3750.5,513.0,1,2
Aston Martin,Vantage,V8 Vantage,2015,41000.0,Otomatik,Benzin,Coupe,Gri,Arkadan İtiş,9000000.0,4750.5,438.0,0,0
Aston Martin,Vantage,V8 Vantage,2011,48000.0,Otomatik,Benzin,Coupe,Füme,Arkadan İtiş,7500000.0,4750.5,438.0,0,0
Aston Martin,Vantage,V8 Vantage Roadster,2021,9200.0,Otomatik,Benzin,Cabrio,Mavi,Arkadan İtiş,23500000.0,3750.5,513.0,0,0
Aston Martin,DB7,Volante,2000,47000.0,Düz,Benzin,-,Lacivert,Arkadan İtiş,5500000.0,3239.0,340.0,0,0
Audi,A1,1.4 TFSI Ambition,2011,213000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,815000.0,1300.5,113.0,3,3
Audi,A1,1.4 TFSI Ambition,2011,128000.0,Otomatik,Benzin,Hatchback/3,Beyaz,Önden Çekiş,1069000.0,1300.5,113.0,0,0
Audi,A1,1.4 TFSI Attraction,2011,164000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,759950.0,1300.5,113.0,0,8
Audi,A1,1.4 TFSI Attraction,2011,219000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,715000.0,1300.5,188.0,0,0
Audi,A1,1.4 TFSI Attraction,2011,57000.0,Otomatik,Benzin,Hatchback/3,Beyaz,Önden Çekiş,1045000.0,1300.5,113.0,0,0
Audi,A1,1.6 TDI Ambition,2012,178000.0,Düz,Dizel,Hatchback/3,Siyah,Önden Çekiş,945000.0,1598.0,105.0,0,4
Audi,A1,1.6 TDI Ambition,2013,225800.0,Düz,Dizel,Hatchback/3,Beyaz,Önden Çekiş,880000.0,1598.0,105.0,0,1
Audi,A1,1.6 TDI Ambition,2013,94000.0,Düz,Dizel,Hatchback/3,Siyah,Önden Çekiş,998750.0,1598.0,105.0,0,9
Audi,A1,1.6 TDI Ambition,2012,173010.0,Düz,Dizel,Hatchback/3,Siyah,Önden Çekiş,929750.0,1598.0,105.0,0,0
Audi,A1,1.6 TDI Attraction,2012,160000.0,Düz,Dizel,Hatchback/3,Beyaz,Önden Çekiş,775000.0,1598.0,105.0,0,6
Audi,A1,1.6 TDI Attraction,2012,132000.0,Düz,Dizel,Hatchback/3,Kırmızı,Önden Çekiş,965000.0,1598.0,105.0,0,3
Audi,A1,1.6 TDI Sportback Attraction,2012,104000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,Önden Çekiş,1090000.0,1598.0,90.0,0,0
Audi,TT,1.8 1.8 T,1999,215000.0,Düz,LPG & Benzin,Coupe,Siyah,Önden Çekiş,665000.0,1781.0,180.0,0,0
Audi,TT,1.8 T Quattro,2000,273000.0,Düz,Benzin,Coupe,Mavi,4WD (Sürekli),685000.0,1700.5,188.0,0,7
Audi,80 Serisi,2.0,1992,305000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,265000.0,1984.0,138.0,1,2
Audi,TT,2.0 TFSI,2009,163000.0,Otomatik,Benzin,Coupe,Beyaz,Önden Çekiş,1180000.0,1900.5,213.0,0,6
Audi,A7,2.0 TFSI,2016,159000.0,Yarı Otomatik,Benzin,Coupe,Siyah,4WD (Sürekli),2875000.0,1984.0,252.0,0,5
Audi,A7,2.0 TFSI,2016,166000.0,Yarı Otomatik,Benzin,Coupe,Bej,4WD (Sürekli),3210000.0,1984.0,252.0,0,0
Audi,A7,2.0 TFSI,2016,210000.0,Yarı Otomatik,Benzin,Coupe,Lacivert,4WD (Sürekli),2875000.0,1984.0,252.0,0,4
Audi,A7,2.0 TFSI,2016,164000.0,Yarı Otomatik,Benzin,Coupe,Lacivert,4WD (Sürekli),3089000.0,1984.0,252.0,0,0
Audi,90 Serisi,2.3,1989,206000.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,175000.0,2309.0,136.0,0,0
Audi,A7,3.0 TDI,2011,255000.0,Otomatik,Dizel,Coupe,Siyah,4WD (Sürekli),1900000.0,2967.0,245.0,0,6
Audi,A7,3.0 TDI,2015,169000.0,Otomatik,Dizel,Coupe,Beyaz,4WD (Sürekli),3450000.0,2750.5,263.0,0,0
Audi,A7,3.0 TDI,2011,336000.0,Otomatik,Dizel,Coupe,Gri,4WD (Sürekli),2475000.0,2967.0,245.0,0,0
Audi,A7,3.0 TDI,2012,310000.0,Otomatik,Dizel,Coupe,Siyah,4WD (Sürekli),1720000.0,2750.5,238.0,3,1
Audi,A7,3.0 TDI,2012,259000.0,Otomatik,Dizel,Coupe,Siyah,4WD (Sürekli),1985000.0,2750.5,238.0,1,2
Audi,A7,3.0 TDI,2014,305000.0,Otomatik,Dizel,Coupe,Beyaz,4WD (Sürekli),2499000.0,2750.5,313.0,0,0
Audi,A8,3.0 TDI Quattro,2012,506000.0,Otomatik,Dizel,Sedan,Siyah,4WD (Sürekli),1975000.0,2967.0,250.0,5,1
Audi,A8,3.0 TDI Quattro,2005,274000.0,Otomatik,Dizel,Sedan,Siyah,4WD (Sürekli),910000.0,2967.0,233.0,0,1
Audi,A8,3.0 TDI Quattro,2007,345000.0,Otomatik,Dizel,Sedan,Siyah,4WD (Sürekli),1045000.0,2750.5,238.0,0,7
Audi,A8,3.0 TDI Quattro Long,2011,445000.0,Otomatik,Dizel,Sedan,Siyah,4WD (Sürekli),2475000.0,2750.5,263.0,2,4
Audi,A8,3.0 TDI Quattro Long,2013,374000.0,Otomatik,Dizel,Sedan,Siyah,4WD (Sürekli),3189000.0,2967.0,250.0,0,0
Audi,A8,3.0 TDI Quattro Long,2012,296000.0,Otomatik,Dizel,Sedan,Beyaz,4WD (Sürekli),2187500.0,2967.0,250.0,0,0
Audi,A8,4.0 TDI Quattro,2004,397000.0,Otomatik,Dizel,Sedan,Siyah,4WD (Sürekli),1100000.0,3936.0,275.0,0,2
Audi,A8,4.0 TFSI Quattro,2025,6002.0,Otomatik,Benzin,Sedan,Siyah,4WD (Sürekli),25350000.0,3993.0,435.0,0,0
Audi,A7,40 TDI,2024,16750.0,Otomatik,Dizel,Hatchback/5,Füme,Önden Çekiş,7475000.0,1968.0,204.0,0,0
Audi,A7,40 TDI,2019,146000.0,Otomatik,Dizel,Hatchback/5,Mavi,Önden Çekiş,4960000.0,1968.0,204.0,0,0
Audi,A7,40 TDI,2024,30900.0,Otomatik,Dizel,Hatchback/5,Gri,Önden Çekiş,7590000.0,1968.0,204.0,0,0
Audi,A7,40 TDI,2022,54000.0,Otomatik,Dizel,Hatchback/5,Füme,Önden Çekiş,6450000.0,1968.0,204.0,0,0
Audi,A7,45 TFSI,2024,32000.0,Yarı Otomatik,Benzin,Hatchback/5,Siyah,4WD (Sürekli),7650000.0,1984.0,265.0,0,0
Audi,A7,45 TFSI,2025,11500.0,Yarı Otomatik,Benzin,Hatchback/5,Gri,4WD (Sürekli),8475000.0,1984.0,265.0,0,0
Audi,A8,50 TDI Quattro Long,2022,85000.0,Otomatik,Hibrit,Sedan,Siyah,4WD (Sürekli),12500000.0,2967.0,286.0,0,0
Audi,A8,50 TDI Quattro Long,2024,6001.0,Otomatik,Dizel,Sedan,Siyah,4WD (Sürekli),16250000.0,2967.0,286.0,0,0
Audi,A8,50 TDI Quattro Long,2020,99649.0,Otomatik,Dizel,Sedan,Siyah,4WD (Sürekli),9250000.0,2967.0,286.0,0,0
Audi,A8,55 TFSI Quattro Long,2025,0.0,Otomatik,Benzin,Sedan,Siyah,4WD (Sürekli),24500000.0,2995.0,340.0,0,0
Audi,A8,55 TFSI Quattro Long,2025,0.0,Otomatik,Benzin,Sedan,Siyah,4WD (Sürekli),24500000.0,2995.0,340.0,0,0
Audi,A3,A3 Cabrio 1.4 TFSI Ambiente,2016,77000.0,Yarı Otomatik,Benzin,-,Kırmızı,Önden Çekiş,2080000.0,1395.0,150.0,0,0
Audi,A3,A3 Cabrio 1.8 TFSI,2009,116000.0,Yarı Otomatik,Benzin,-,Beyaz,Önden Çekiş,1299999.0,1798.0,160.0,0,0
Audi,A3,A3 Hatchback 1.4 TFSI Ambition,2009,287000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,689500.0,1300.5,113.0,3,2
Audi,A3,A3 Hatchback 1.4 TFSI Ambition,2011,258000.0,Otomatik,Benzin,Hatchback/3,Beyaz,Önden Çekiş,815000.0,1300.5,113.0,0,0
Audi,A3,A3 Hatchback 1.4 TFSI Ambition,2009,202200.0,Otomatik,Benzin,Hatchback/3,Beyaz,Önden Çekiş,710000.0,1300.5,113.0,0,3
Audi,A3,A3 Hatchback 1.4 TFSI Ambition,2008,252591.0,Düz,Benzin,Hatchback/3,Siyah,Önden Çekiş,465000.0,1300.5,113.0,4,2
Audi,A3,A3 Hatchback 1.6 Ambiente,2005,285000.0,Otomatik,LPG & Benzin,Hatchback/3,Mavi,Önden Çekiş,500000.0,1500.5,113.0,0,8
Audi,A3,A3 Hatchback 1.6 Ambition,1999,285000.0,Otomatik,LPG & Benzin,Hatchback/3,Siyah,Önden Çekiş,370000.0,1500.5,113.0,0,0
Audi,A3,A3 Hatchback 1.6 Attraction,2007,258000.0,Otomatik,Benzin,Hatchback/3,Gri,Önden Çekiş,500900.0,1500.5,113.0,3,3
Audi,A3,A3 Hatchback 1.6 Attraction,2009,300000.0,Otomatik,LPG & Benzin,Hatchback/3,Siyah,Önden Çekiş,595000.0,1500.5,113.0,0,0
Audi,A3,A3 Hatchback 1.6 Attraction,2004,306000.0,Otomatik,LPG & Benzin,Hatchback/3,Gri,Önden Çekiş,525000.0,1500.5,113.0,0,0
Audi,A3,A3 Hatchback 1.8 T Ambition,1997,198000.0,Düz,Benzin,Coupe,Mavi,Önden Çekiş,699000.0,1700.5,363.0,0,11
Audi,A3,A3 Hatchback 2.0 FSI Ambition,2004,251000.0,Otomatik,Benzin,Hatchback/3,Füme,Önden Çekiş,475000.0,1900.5,138.0,0,9
